"SCHOOLID"	"SEX"	"KIND"	"GRADE"	"MATH"	"ESCS"	"CHANGE"	"FAMSTRUC"	"READ"	"TECH"	"LYCEUM"	"EARLY"	"ESCSM"	"SCHLSIZE"	"SCMATEDU"	"SCMATBUI"	"PROPSTAY"	"ISTMED"	"ISTLAR"	"MEDDISC"	"MEDSTUR"	"PCGMED"	"PCGALT"
"320"	14015	"Female"	1	1	603.2404	2.34257	"No"	"0"	585.0982	0	1	0	1.210408	212	1.113	0.146	8	0	1	0.293143	-0.208429	1	0
"321"	14015	"Male"	1	1	672.3321	1.25231	"Yes"	"1"	586.2895	0	1	0	1.210408	212	1.113	0.146	8	0	1	0.293143	-0.208429	1	0
"322"	14015	"Male"	1	0	590.31	1.52874	"No"	"1"	586.6905	0	1	0	1.210408	212	1.113	0.146	8	0	1	0.293143	-0.208429	1	0
"323"	14015	"Male"	1	1	771.7246	1.31908	"Yes"	"0"	697.1385	0	1	0	1.210408	212	1.113	0.146	8	0	1	0.293143	-0.208429	1	0
"324"	15001	"Female"	1	1	393.4725	-0.84009	"Yes"	"0"	436.2968	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"325"	15001	"Female"	1	0	414.5038	-1.87884	"Yes"	"1"	468.6311	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"326"	15001	"Female"	1	0	387.6305	-1.53623	"No"	"1"	378.6989	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"327"	15001	"Female"	1	1	376.4138	0.40909	"Yes"	"1"	370.7543	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"328"	15001	"Female"	1	0	448.3876	-0.12708	"Yes"	"1"	476.5757	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"329"	15001	"Female"	1	1	437.5604	-0.22549	"Yes"	"1"	511.1345	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"330"	15001	"Female"	1	1	490.3723	-0.28274	"No"	"0"	540.7676	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"331"	15001	"Male"	1	1	463.0316	0.1775	"Yes"	"1"	443.9184	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"332"	15001	"Female"	1	1	441.3772	-1.61466	"Yes"	"1"	401.1025	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"333"	15001	"Female"	1	1	452.2823	-1.5206	"Yes"	"1"	476.4168	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"334"	15001	"Female"	1	1	461.4737	-0.59397	"Yes"	"1"	494.5304	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"335"	15001	"Male"	1	1	413.0238	0.40472	"Yes"	"0"	443.1163	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"336"	15001	"Male"	1	1	457.657	0.49138	"Yes"	"1"	464.7727	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"337"	15001	"Female"	1	1	463.9663	0.56693	"Yes"	"0"	539.1787	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"338"	15001	"Female"	1	1	484.2966	-0.4527	"Yes"	"1"	576.2797	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"339"	15001	"Female"	1	1	474.5599	-1.51008	"Yes"	"1"	514.5506	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"340"	15001	"Female"	1	1	482.6609	0.48752	"Yes"	"0"	489.1281	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"341"	15001	"Female"	1	1	497.928	0.04728	"Yes"	"1"	539.1787	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"342"	15001	"Female"	1	1	547.3906	-0.62261	"Yes"	"1"	530.9164	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"343"	15001	"Male"	1	1	535.2391	-1.0673	"Yes"	"1"	406.3805	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"344"	15001	"Female"	1	1	494.5007	-0.34645	"Yes"	"1"	462.9111	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"345"	15001	"Female"	1	1	527.9171	-0.28274	"Yes"	"1"	514.2328	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"346"	15001	"Male"	1	1	544.1969	-0.2578	"Yes"	"1"	547.5485	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"347"	15001	"Male"	1	1	550.2726	0.36911	"Yes"	"1"	389.3762	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"348"	15001	"Female"	1	1	540.7696	1.1109	"Yes"	"1"	429.544	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"349"	15001	"Male"	1	1	564.4493	-0.56537	"Yes"	"1"	648.4515	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"350"	15001	"Female"	1	1	562.1125	-0.84231	"Yes"	"1"	566.1902	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"351"	15001	"Female"	1	1	598.5668	-1.31565	"Yes"	"1"	464.3411	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"352"	15001	"Female"	1	1	580.6512	-0.69609	"Yes"	"0"	574.1347	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"353"	15001	"Female"	1	1	586.649	0.09633	"Yes"	"1"	516.5367	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"354"	15001	"Male"	1	1	667.4248	-0.46696	"Yes"	"1"	571.4508	1	0	0	-0.4156452	164	0.439	1.488	3	0	0	-0.875274	-0.812977	0	1
"355"	15002	"Male"	1	0	448.5434	0.48908	"Yes"	"1"	432.6891	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"356"	15002	"Female"	1	1	414.5817	-0.41246	"No"	"1"	562.2179	1	0	1	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"357"	15002	"Male"	1	0	424.3184	0.31848	"Yes"	"1"	428.3578	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"358"	15002	"Male"	1	1	467.0821	-0.88406	"Yes"	"1"	406.3805	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"359"	15002	"Female"	1	1	456.177	1.20002	"Yes"	"0"	404.1214	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"360"	15002	"Male"	1	1	468.7958	-1.14574	"Yes"	"1"	508.0856	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"361"	15002	"Male"	1	1	499.7975	-1.65552	"Yes"	"1"	482.4187	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"362"	15002	"Female"	1	1	552.0642	-0.66994	"Yes"	"1"	445.9892	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"363"	15002	"Male"	1	1	456.2549	-0.84009	"Yes"	"0"	560.7028	1	0	1	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"364"	15002	"Male"	1	1	469.341	0.97209	"Yes"	"1"	550.5964	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"365"	15002	"Male"	1	1	524.8793	-0.06054	"Yes"	"1"	463.1685	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"366"	15002	"Female"	1	1	478.7662	-1.19803	"Yes"	"1"	513.7562	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"367"	15002	"Female"	1	1	487.1787	-0.17826	"No"	"1"	412.066	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"368"	15002	"Male"	1	1	525.8919	-0.17816	"Yes"	"1"	496.2147	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"369"	15002	"Male"	1	1	523.1656	-0.13327	"Yes"	"1"	540.9714	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"370"	15002	"Male"	1	1	558.062	0.22705	"Yes"	"1"	556.8528	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"371"	15002	"Male"	1	1	465.2126	-0.4527	"Yes"	"1"	582.6801	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"372"	15002	"Male"	1	1	515.8436	-0.83298	"Yes"	"1"	440.71	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"373"	15002	"Female"	1	1	516.7783	1.20573	"No"	"0"	465.93	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"374"	15002	"Male"	1	0	519.3488	-0.07916	"Yes"	"0"	425.2296	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"375"	15002	"Male"	1	1	581.4301	0.47535	"Yes"	"1"	500.0647	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"376"	15002	"Female"	1	1	584.7796	-0.71247	"Yes"	"1"	542.1182	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"377"	15002	"Female"	1	1	594.0489	-0.22549	"Miss"	"0"	542.5154	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"378"	15002	"Male"	1	1	536.4075	0.17476	"Yes"	"1"	544.9818	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"379"	15002	"Male"	1	0	565.6956	-0.19223	"Yes"	"1"	472.7936	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"380"	15002	"Female"	1	1	528.6961	-1.35861	"Yes"	"1"	635.7844	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"381"	15002	"Female"	1	1	558.9188	-1.4981	"Yes"	"1"	524.0841	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"382"	15002	"Male"	1	1	581.2743	-0.15201	"Yes"	"1"	565.8362	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"383"	15002	"Male"	1	1	609.2382	-1.32707	"Yes"	"1"	392.9856	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"384"	15002	"Male"	1	0	599.112	0.26453	"Yes"	"0"	381.7563	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"385"	15002	"Male"	1	1	632.6063	-1.70559	"Yes"	"0"	583.0811	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"386"	15002	"Female"	1	1	636.501	0.34803	"Yes"	"1"	545.6932	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"387"	15002	"Male"	1	1	637.6694	-0.06862	"Yes"	"1"	642.9973	1	0	0	-0.3116964	232	-0.058	-0.432	7	0	1	-0.879082	-0.902682	1	0
"388"	15003	"Female"	1	0	388.5652	-1.06289	"Yes"	"1"	338.9762	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"389"	15003	"Female"	1	1	446.4403	-0.86789	"Yes"	"1"	499.8532	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"390"	15003	"Female"	1	1	446.4403	-1.17997	"Yes"	"1"	532.1875	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"391"	15003	"Female"	1	1	475.8062	-1.10153	"Yes"	"1"	537.5898	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"392"	15003	"Female"	1	1	404.845	-0.99862	"Yes"	"1"	533.2997	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"393"	15003	"Male"	1	1	452.7496	0.34803	"Yes"	"1"	431.0849	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"394"	15003	"Male"	1	1	449.2444	-0.25329	"Yes"	"1"	527.0952	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"395"	15003	"Female"	1	0	412.9459	-1.2853	"Yes"	"1"	406.902	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"396"	15003	"Female"	1	0	494.3449	-1.68441	"Yes"	"1"	531.2342	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"397"	15003	"Female"	1	1	457.8127	-0.6797	"Yes"	"1"	513.5178	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"398"	15003	"Male"	1	0	486.244	0.37691	"Yes"	"1"	533.7525	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"399"	15003	"Female"	1	1	532.5129	-1.09345	"Yes"	"1"	652.1501	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"400"	15003	"Female"	1	1	486.244	-1.23721	"Yes"	"1"	528.8508	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"401"	15003	"Male"	1	1	535.0055	0.30014	"Yes"	"1"	586.6905	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"402"	15003	"Female"	1	1	504.3153	-0.89548	"Yes"	"1"	484.9969	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"403"	15003	"Male"	1	0	529.475	-1.88129	"Yes"	"1"	446.0038	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"404"	15003	"Male"	1	0	479.1556	-1.33683	"Yes"	"1"	490.6	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"405"	15003	"Female"	1	1	487.9576	-0.01633	"Yes"	"1"	463.7055	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"406"	15003	"Male"	1	1	541.8601	0.3568	"Yes"	"1"	504.0752	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"407"	15003	"Male"	1	1	494.267	-1.2943	"Yes"	"1"	398.1992	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"408"	15003	"Male"	1	1	504.3153	0.3568	"Yes"	"1"	579.3113	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"409"	15003	"Female"	1	1	544.1969	-0.34645	"Yes"	"1"	546.3288	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"410"	15003	"Female"	1	1	544.1969	-0.46696	"Yes"	"1"	583.6682	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"411"	15003	"Male"	1	1	604.5646	-1.11792	"Yes"	"1"	557.9757	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"412"	15003	"Female"	1	1	549.5716	0.14764	"N/A"	"1"	499.456	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"413"	15003	"Female"	1	1	562.1904	-0.73717	"Yes"	"1"	526.9441	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"414"	15003	"Female"	1	1	539.4454	0.48803	"Yes"	"1"	534.412	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"415"	15003	"Female"	1	1	550.1168	-0.4527	"Yes"	"1"	639.28	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"416"	15003	"Female"	1	1	593.3479	-0.89404	"Yes"	"1"	505.5733	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"417"	15003	"Female"	1	1	593.7373	-0.19223	"Yes"	"1"	548.7122	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"418"	15003	"Female"	1	1	600.6699	0.58754	"Yes"	"1"	595.9822	1	0	0	-0.5843248	644	-0.688	-0.432	10	0	0	0.052877	-0.360535	1	0
"419"	15004	"Male"	1	0	405.9355	0.32133	"Yes"	"1"	385.7668	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"420"	15004	"Female"	1	0	409.8302	-1.54599	"Yes"	"0"	404.2803	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"421"	15004	"Female"	1	1	402.5082	-0.99918	"Yes"	"1"	416.5149	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"422"	15004	"Female"	1	1	432.4194	0.78742	"Yes"	"1"	546.4877	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"423"	15004	"Female"	1	1	443.714	-1.10319	"Yes"	"1"	469.4256	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"424"	15004	"Female"	1	1	439.9751	-0.4363	"Yes"	"1"	477.2112	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"425"	15004	"Female"	1	1	448.3876	0.49653	"Yes"	"1"	453.3776	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"426"	15004	"Female"	1	1	518.4141	0.59581	"Yes"	"0"	483.5669	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"427"	15004	"Male"	1	0	422.0595	-0.02199	"Yes"	"1"	427.0744	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"428"	15004	"Female"	1	1	458.6696	-1.58189	"Yes"	"1"	500.2504	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"429"	15004	"Male"	1	1	502.9132	0.59581	"Yes"	"1"	459.1581	1	0	1	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"430"	15004	"Female"	1	0	471.8336	-0.2018	"Yes"	"1"	488.0158	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"431"	15004	"Female"	1	1	497.1491	0.19993	"Yes"	"1"	476.4168	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"432"	15004	"Female"	1	1	478.4546	-0.03439	"Yes"	"1"	435.1052	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"433"	15004	"Male"	1	1	506.1069	0.09633	"Yes"	"1"	531.1056	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"434"	15004	"Male"	1	1	527.8392	-0.2578	"Yes"	"1"	527.3358	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"435"	15004	"Female"	1	1	568.1882	0.08824	"Yes"	"1"	551.7311	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"436"	15004	"Male"	1	1	543.2622	-0.60805	"Yes"	"1"	561.8257	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"437"	15004	"Female"	1	1	558.6073	-0.18296	"Yes"	"0"	617.4325	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"438"	15004	"Female"	1	1	575.0428	2.34257	"Yes"	"1"	613.063	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"439"	15004	"Male"	1	1	550.2726	-0.12587	"Yes"	"0"	518.3524	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"440"	15004	"Male"	1	1	553.4663	0.24511	"Yes"	"0"	556.2111	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"441"	15004	"Male"	1	0	562.9693	0.38345	"Yes"	"1"	567.1997	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"442"	15004	"Female"	1	1	500.1869	-0.67514	"Yes"	"1"	523.6868	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"443"	15004	"Female"	1	1	599.9688	-1.18493	"Yes"	"0"	610.6796	1	0	1	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"444"	15004	"Female"	0	1	524.7235	0.4885	"Yes"	"1"	522.4952	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"445"	15004	"Male"	1	1	592.3353	0.04572	"Yes"	"1"	585.8884	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"446"	15004	"Female"	1	1	581.1964	-1.31565	"Yes"	"1"	541.721	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"447"	15004	"Female"	1	1	565.8514	0.06044	"Yes"	"1"	584.3037	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"448"	15004	"Male"	1	1	608.8487	-1.2943	"Yes"	"0"	646.2057	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"449"	15004	"Female"	1	1	592.5689	0.33116	"No"	"1"	627.8398	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"450"	15004	"Female"	1	1	635.4105	0.00485	"Yes"	"1"	616.7969	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"451"	15004	"Female"	1	1	650.1324	-1.46831	"Yes"	"1"	545.5343	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"452"	15004	"Male"	1	1	625.2064	0.67439	"Yes"	"1"	537.1213	1	0	0	-0.1552985	367	0.265	-0.137	7	1	0	0.104668	-0.148812	1	0
"453"	15005	"Male"	1	0	349.0731	0.17476	"Yes"	"1"	349.6727	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"454"	15005	"Male"	1	1	400.4829	-0.13623	"No"	"0"	416.0056	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"455"	15005	"Male"	1	1	446.6739	-1.5206	"Yes"	"1"	519.1545	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"456"	15005	"Male"	1	1	420.7353	-1.18493	"Yes"	"1"	359.8592	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"457"	15005	"Male"	1	1	451.8928	-0.56537	"Yes"	"1"	430.6839	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"458"	15005	"Male"	1	1	460.2274	-0.35787	"Yes"	"0"	535.3567	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"459"	15005	"Male"	1	1	466.3032	0.06044	"Yes"	"1"	447.2871	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"460"	15005	"Male"	1	0	455.2422	-0.2043	"Yes"	"0"	547.3881	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"461"	15005	"Male"	1	0	505.25	0.01743	"Yes"	"1"	446.485	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"462"	15005	"Male"	1	0	437.1709	-1.96253	"Yes"	"1"	392.5845	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"463"	15005	"Male"	1	1	491.8523	-0.18684	"Yes"	"1"	453.5434	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"464"	15005	"Male"	1	1	502.2122	-1.37273	"Miss"	"0"	478.0874	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"465"	15005	"Male"	1	0	474.5599	-0.30392	"Yes"	"1"	452.7414	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"466"	15005	"Male"	1	0	512.1826	-0.59229	"Yes"	"1"	415.0431	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"467"	15005	"Male"	1	0	479.2335	-1.21107	"Yes"	"1"	414.241	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"468"	15005	"Male"	1	1	474.0925	-0.89734	"Yes"	"1"	508.0856	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"469"	15005	"Male"	1	1	528.6182	0.11439	"Yes"	"1"	412.6368	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"470"	15005	"Female"	1	1	520.9846	0.49291	"Yes"	"0"	535.2064	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"471"	15005	"Female"	1	1	523.8666	0.90908	"Yes"	"1"	522.4952	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"472"	15005	"Male"	1	1	494.3449	-0.06054	"Yes"	"0"	446.485	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"473"	15005	"Male"	1	1	508.4437	-0.9637	"Yes"	"1"	515.8659	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"474"	15005	"Male"	1	1	516.1552	-0.96729	"Yes"	"1"	435.8974	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"475"	15005	"Male"	1	1	568.0324	0.14764	"Yes"	"0"	523.3254	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"477"	15005	"Male"	1	0	539.3675	-0.73199	"Yes"	"1"	486.4292	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"478"	15005	"Male"	1	1	542.639	-1.07004	"Yes"	"1"	458.356	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
"479"	15005	"Male"	1	1	582.287	0.05867	"Yes"	"0"	516.9086	1	0	0	-0.392459	570	2.2	1.488	10	1	0	-0.067597	-0.379483	0	0
